,betweenness,pagerank,clustering,closeness,raw_degree,is_high_risk,risk_score
SMN1,0.0,7.74614000281757e-05,1.0,0.15318326203641652,16,0,0.0
GEMIN8,0.0,7.74614000281757e-05,1.0,0.15318326203641652,16,0,0.0
PRMT1,0.0026892455471572317,0.00010044072325932744,0.5428571428571428,0.1823632812236429,15,0,0.01
SNRPC,0.0003624314429832187,0.00010388491445137723,0.6608187134502924,0.14982950881393886,19,0,0.0
GEMIN2,0.0,7.74614000281757e-05,1.0,0.15318326203641652,16,0,0.0
STRAP,0.00025064712697805654,8.753534126593837e-05,0.8823529411764706,0.16016636586088895,17,0,0.02
LSM11,0.0,3.9338234091358936e-05,1.0,0.1466231059334974,6,0,0.0
NCBP2,0.0015597711949943993,0.00020568870108713283,0.36774193548387096,0.17740549203122824,31,1,0.77
RBM42,0.0,0.00010476481008438814,1.0,0.16117725194050275,29,1,0.88
GEMIN5,0.0,7.74614000281757e-05,1.0,0.15318326203641652,16,0,0.0
USP39,0.0,0.00010476481008438814,1.0,0.16117725194050275,29,1,0.88
SNRPA,1.1293382865357335e-05,0.000140266200029891,0.8623481781376519,0.16159227033973597,39,1,0.96
LSM10,2.2691515026673889e-07,4.8953795144471225e-05,0.7619047619047619,0.14800630807693507,7,0,0.01
NCBP1,0.0014325996737662194,0.00017913909422720748,0.233201581027668,0.17827402299856154,23,0,0.02
SNRNP27,0.0,0.00010476481008438814,1.0,0.16117725194050275,29,1,0.88
PPIH,0.00023756225345307816,0.00011384858659655113,0.9259259259259259,0.16237510104658412,28,1,0.78
GEMIN7,0.0,7.74614000281757e-05,1.0,0.15318326203641652,16,0,0.0
WDR77,2.3001457599904968e-05,6.2104352156319e-05,0.8484848484848485,0.16028386645534182,12,0,0.0
GEMIN4,0.0005951331069461671,0.00010026263185616896,0.7908496732026143,0.17073564935956703,18,0,0.01
SMN2,0.0,7.74614000281757e-05,1.0,0.15318326203641652,16,0,0.0
DDX23,3.201590590228048e-05,0.00011960944628808991,0.8931451612903226,0.16274691480736062,32,1,0.32
DDX20,7.6486959808661e-05,8.525815040622526e-05,0.8897058823529411,0.16806995700796037,17,0,0.0
PRMT5,0.0008425730495423909,0.00013263635938373547,0.42592592592592593,0.17965304607815813,28,1,0.67
DHX15,0.001448655425755818,0.00022100499903640472,0.5169340463458111,0.1640138855345845,34,1,0.8
GEMIN6,0.0,7.74614000281757e-05,1.0,0.15318326203641652,16,0,0.0
SNRPN,1.2258111127113572e-06,7.435317428525581e-05,0.9191176470588235,0.15427694173241627,17,0,0.04
CLNS1A,0.0,5.8060414180168294e-05,1.0,0.1591165620386902,11,0,0.0
MAPK1,0.0036915783271354754,0.00022359551028845935,0.10606060606060606,0.18326977199647076,12,0,0.0
PTPN7,0.0020261948529411767,0.00012223862756682467,0.5,0.14993232738651419,4,0,0.0
ARRB1,0.009006037534063994,0.00030694886897301765,0.08571428571428572,0.20075165632201467,21,0,0.13
RPS6KA1,6.664633931768289e-05,6.384491646900451e-05,0.0,0.1660966162017795,3,0,0.0
MKNK1,0.00021997951465920252,7.531463231812817e-05,0.0,0.15843706983112832,3,0,0.0
MAP2K2,8.914754147283473e-05,8.713373385830584e-05,0.5,0.16094858182424973,5,0,0.02
LAMTOR3,0.0008472244628993968,0.00021284757835288585,0.3904761904761905,0.15721257418176587,15,0,0.0
MAP2K1,0.0011289234187073437,0.00018632462476183257,0.23636363636363636,0.17865736155008938,11,0,0.0
MAPK3,0.00027230897459319935,9.253116640235015e-05,0.5,0.16735474541185283,5,0,0.0
DUSP6,0.0,3.3109273360520456e-05,0.0,0.14990184791559477,1,0,0.0
IQGAP1,0.005771732126692788,0.00031682410264731394,0.09057971014492754,0.2025507286438127,24,0,0.14
PEA15,0.0,4.8847316550480085e-05,1.0,0.15132461383224485,2,0,0.0
STAT3,0.007916430423361395,0.0004016655558616549,0.09032258064516129,0.207458674908472,31,1,0.96
TCN2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
CD320,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
PDXP,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
PHOSPHO2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
PDXK,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
MICALL1,0.0,4.1325451951226065e-05,0.0,0.10896993481153415,1,0,0.0
EHD1,9.619008554513396e-05,0.0001411189495326796,0.3,0.1255926638497424,5,0,0.01
CENPM,1.7152543577971393e-07,0.000100408215549812,0.9666666666666667,0.1451118621721539,16,0,0.0
CENPA,0.00037516303522659695,0.00018874901418212554,0.5592469545957918,0.1735842579161488,43,1,0.4
CENPH,1.7152543577971393e-07,0.000100408215549812,0.9666666666666667,0.1451118621721539,16,0,0.0
CENPW,1.7152543577971393e-07,0.000100408215549812,0.9666666666666667,0.1451118621721539,16,0,0.0
CENPQ,2.9062340996650476e-05,0.0001041142261885228,0.8897058823529411,0.16772589408951696,17,0,0.01
CENPS,0.0003357052145834519,0.00018446105353222398,0.4985754985754986,0.16909127815582883,27,1,0.78
CENPX,0.00034867546535367736,0.00018825219459852225,0.4947089947089947,0.1690961251224675,28,1,0.75
ITGB3BP,0.0,9.657103710316079e-05,1.0,0.14190732309411597,15,0,0.0
CENPU,4.271541599773214e-05,0.00011710377194314491,0.8529411764705882,0.14894804749456889,17,0,0.0
CENPP,0.0,9.657103710316079e-05,1.0,0.14190732309411597,15,0,0.0
CENPL,0.0,9.657103710316079e-05,1.0,0.14190732309411597,15,0,0.0
CENPK,1.7152543577971393e-07,0.000100408215549812,0.9666666666666667,0.1451118621721539,16,0,0.0
CENPT,1.7152543577971393e-07,0.000100408215549812,0.9666666666666667,0.1451118621721539,16,0,0.0
CENPN,0.00024314648729770446,0.00016704015926344127,0.5428571428571428,0.16838178401045845,35,1,0.62
CENPC,0.0010323175349443846,0.00023703699750970435,0.4318936877076412,0.16955785752126704,43,1,0.52
CENPI,1.7152543577971393e-07,0.000100408215549812,0.9666666666666667,0.1451118621721539,16,0,0.0
CENPO,1.7152543577971393e-07,0.000100408215549812,0.9666666666666667,0.1451118621721539,16,0,0.0
DMC1,0.0,3.5378837501320314e-05,1.0,0.15776757564714505,2,0,0.0
BRCA2,0.0020643385938287676,0.00021848530847697,0.1368421052631579,0.18650881852168583,20,0,0.0
RAD51,0.0017814153395874373,0.0001768050184635687,0.21323529411764705,0.1897911145042919,17,0,0.0
HSCB,0.0,3.24949440268084e-05,0.0,0.1524548359182923,1,0,0.0
HSPA9,0.0009363385167198153,0.00021496567311042153,0.12121212121212122,0.1871003654103334,12,0,0.01
TOMM22,3.087975861745933e-05,0.00011503120711821509,0.8095238095238095,0.15432537399666188,7,0,0.05
TOMM70,0.0027919208693845386,0.00015381931797311846,0.32727272727272727,0.18852345470015022,11,0,0.05
TOMM20,0.0002508138285080367,0.0001106485856482452,0.7142857142857143,0.16079065146703012,7,0,0.0
TOMM5,7.217611017178187e-06,0.00011536841049836964,0.7142857142857143,0.1544223298087066,7,0,0.01
TOMM40L,0.0,5.894208123656635e-05,1.0,0.1301939399916663,3,0,0.0
TOMM40,0.0022975304156495286,0.00014550702556671345,0.5,0.15464092644303357,9,0,0.03
TOMM6,0.0,9.834517985145343e-05,1.0,0.15432133681322663,6,0,0.0
TOMM7,3.087975861745933e-05,0.00011503120711821508,0.8095238095238095,0.15432537399666188,7,0,0.05
XBP1,3.701147401892246e-05,4.6088693612943445e-05,0.0,0.16720769333963723,2,0,0.0
ATF6,2.564579528814902e-05,6.710685965446777e-05,0.0,0.15046005613850588,3,0,0.0
HIF1A,0.004987743895915054,0.0003759856650829871,0.11088709677419355,0.20886900899417205,32,1,0.9
RTCB,0.0,0.0001205723924853603,1.0,0.09976302482661212,5,0,0.0
C2orf49,0.0,0.0001205723924853603,1.0,0.09976302482661212,5,0,0.0
ZBTB8OS,0.0,0.0001205723924853603,1.0,0.09976302482661212,5,0,0.0
DDX1,0.002264590992647059,0.00022441550586697396,0.3333333333333333,0.11350947510145086,9,0,0.01
FAM98B,0.0,0.00012057239248536032,1.0,0.09976302482661212,5,0,0.0
RTRAF,0.0,0.00012057239248536032,1.0,0.09976302482661212,5,0,0.0
GTPBP1,0.000177093031584219,6.87735431714351e-05,0.0,0.12736608128988688,2,0,0.0
NPC1,0.0006800919370719401,0.00013648767731967026,0.0,0.11745320898003785,4,0,0.0
GP2,0.0002663646944456931,7.460794384656598e-05,0.3333333333333333,0.1497724482956915,3,0,0.0
HMGXB4,0.0,5.693916244098767e-05,1.0,0.15803384646973856,7,0,0.0
SMARCA5,0.001308675360636109,0.00017474811781299259,0.38620689655172413,0.18219993887705474,30,1,0.26
BPTF,7.810671606440593e-05,0.00012625975052090162,0.4,0.1720101303695116,25,0,0.0
C17orf49,0.00021546254212959456,0.0001724302982363918,0.6571969696969697,0.18300255687986353,33,1,0.9
CECR2,0.0,5.693916244098768e-05,1.0,0.15803384646973856,7,0,0.0
SMARCA1,0.0002578313979989454,8.445043279989372e-05,0.43636363636363634,0.16987523529984452,11,0,0.0
BAZ1A,1.161426640961122e-05,6.933952634707626e-05,0.6666666666666666,0.15847111943646477,9,0,0.0
RBBP4,0.003503218548971685,0.0005594010987880956,0.18489405331510594,0.190274728930181,77,1,0.97
BIK,8.576535813231089e-07,6.408421090073952e-05,0.5,0.16103645503992142,4,0,0.0
MCL1,0.000638139502452944,0.00018962884065162942,0.25274725274725274,0.17432806587140284,14,0,0.0
BCL2,0.0058148427264459665,0.0004674150351903821,0.08235294117647059,0.195489376359438,35,1,0.98
BCL2L2,1.8007885679886916e-05,0.00011641646610641416,0.42857142857142855,0.16315652785215182,8,0,0.01
BCL2L1,0.003515431044435434,0.0003383952325937776,0.16,0.19250383177856678,25,0,0.23
HMOX1,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
HMOX2,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
GINS3,9.047155478325439e-06,0.00012240806200438888,0.7142857142857143,0.14835992709175597,15,0,0.01
GINS1,4.579110788274575e-06,0.00010530635456171804,0.8076923076923077,0.14731513887279993,13,0,0.0
GINS4,5.655235698170374e-06,0.00010538511004865088,0.8076923076923077,0.14841591619549652,13,0,0.0
POLE2,0.00012691728293630377,0.00016469005357103785,0.5691699604743083,0.1495522226143339,23,0,0.01
MCM9,0.0,6.287665425175412e-05,1.0,0.14611104723392285,7,0,0.0
CDC7,3.4096663631836496e-05,5.65267896015725e-05,0.7,0.14408048802047727,5,0,0.0
POLE,0.00021386090198488009,0.00017422138386365789,0.5217391304347826,0.1630167579800039,24,0,0.0
GINS2,4.484871181227004e-06,9.788459020903541e-05,0.8333333333333334,0.1473114601329105,12,0,0.0
ARSA,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
ARSG,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
ARSB,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
CBX7,0.00018317220546608178,0.00020637688845867992,0.4782608695652174,0.17957101522091873,46,1,0.83
CBX6,0.0001762792848432903,0.0002013174675286001,0.4909090909090909,0.17956554916055037,45,1,0.87
SCML2,9.555925489122209e-05,0.00018161699105827609,0.491025641025641,0.17624473188797468,40,1,0.75
PHC2,9.219630825535742e-05,0.00023643103015103212,0.6644897959183673,0.18352063903130914,50,1,1.0
SUZ12,0.00025829845738356935,0.00018389677627922508,0.6126984126984127,0.18077061321430457,36,1,0.96
PCGF1,0.00016441298251368972,0.00017885221093192786,0.7253787878787878,0.17782261472907704,33,1,0.94
HDAC2,0.0018640610476680257,0.0005408306435042108,0.19855855855855856,0.1914169453248881,75,1,0.94
PCGF2,0.00011565566194161952,0.0002515581106193495,0.604499274310595,0.18370924047903836,53,1,0.96
PHC1,9.489513969349781e-05,0.00024149574499993093,0.6454901960784314,0.18352634853692565,51,1,1.0
PCGF3,0.0,0.00013420726350851566,1.0,0.1701201817113393,27,1,0.71
PHC3,9.201191563884671e-05,0.00023643103015103212,0.6644897959183673,0.18352063903130914,50,1,1.0
BAP1,0.0004027176621787503,0.00018466304679676937,0.7140151515151515,0.18255515940528566,33,1,0.83
COMMD3-BMI1,1.350677814411731e-05,8.404187560851842e-05,0.6263736263736264,0.16811785519742373,14,0,0.0
ASXL1,2.7958357485929025e-05,0.00015186971281523206,0.8694581280788177,0.17018398352775008,29,1,0.71
EZH1,1.244510253379677e-06,0.000140000406086305,0.9444444444444444,0.17012508784491423,28,1,0.95
CBX8,0.00024079903954034266,0.00024500006492937534,0.6214177978883861,0.18412783010869593,52,1,0.96
UBAP2L,0.0,0.00013420726350851566,1.0,0.1701201817113393,27,1,0.71
AEBP2,2.324869574422452e-06,0.00014446567477942516,0.8866995073891626,0.17013490096104752,29,1,0.92
PCGF5,0.00010154639296243156,0.00016441024730356611,0.832183908045977,0.17016925578441128,30,1,0.86
RBBP7,0.00030479502137341477,0.0002811906014957856,0.4005102040816326,0.18650292194190327,49,1,0.86
EZH2,0.0038585986957777136,0.0002960944999595258,0.3447024673439768,0.20187835532741527,53,1,0.98
BMI1,0.0002882196879089182,0.00029096144308964577,0.5124016938898972,0.18426586559075409,58,1,0.97
CBX4,9.489513969349781e-05,0.00024149574499993093,0.6454901960784314,0.18352634853692565,51,1,1.0
PCGF6,0.00015618225917233967,0.00025955645454135137,0.5765199161425576,0.18373785027790446,54,1,0.98
EED,1.244510253379677e-06,0.00014000040608630498,0.9444444444444444,0.17012508784491423,28,1,0.95
CBX2,0.0006569529965872143,0.00029682741067481885,0.4494172494172494,0.18696397759325561,66,1,0.99
RNF2,0.0021287976921275003,0.0003743052827356479,0.37056962025316453,0.1912679923812464,80,1,0.98
RING1,0.0005525463084965756,0.000305241247856922,0.4715846994535519,0.1862497212459319,61,1,1.0
TAB1,0.0004348962549703106,0.00011376690119459717,0.39285714285714285,0.18320147270255904,8,0,0.0
XIAP,0.00041847974204387093,0.00022972195929613033,0.19852941176470587,0.17039536167020222,17,0,0.0
TAB3,0.0,7.141609984413148e-05,1.0,0.17806415590637814,5,0,0.0
TAB2,0.0008797559737237866,0.00013918467948662727,0.3076923076923077,0.19585933865740565,13,0,0.04
MAPK14,0.00027240842987678247,0.00015172888025885716,0.14285714285714285,0.1576116121893342,7,0,0.0
MAP3K7,1.3000704163368918e-05,0.00010735168777835086,0.5714285714285714,0.18041677894064903,8,0,0.0
PNPLA3,0.0,0.0001398221625150109,1.0,0.0009231147944531058,8,0,0.0
LIPF,0.0,0.0001398221625150109,1.0,0.0009231147944531058,8,0,0.0
LIPG,0.0,0.0001398221625150109,1.0,0.0009231147944531058,8,0,0.0
PNPLA2,1.1488970588235295e-06,0.00020023967050529788,0.6222222222222222,0.001123791923682042,10,0,0.07
PNLIPRP3,0.0,0.0001398221625150109,1.0,0.0009231147944531058,8,0,0.0
CEL,3.2169117647058825e-06,0.00016690650876057894,0.7777777777777778,0.0009573042312847023,9,0,0.04
PNLIP,2.297794117647059e-07,0.00016690650876057894,0.7777777777777778,0.0009573042312847023,9,0,0.03
PNLIPRP1,0.0,0.0001398221625150109,1.0,0.0009231147944531058,8,0,0.0
LIPC,0.0,0.0001398221625150109,1.0,0.0009231147944531058,8,0,0.0
MYH9,0.0017895495023723912,0.00021813050135725047,0.4263157894736842,0.17144522846496166,20,0,0.12
MYH8,0.0,9.629743707826616e-05,1.0,0.14218779938831472,8,0,0.0
MYL12A,0.0,8.91449424096838e-05,1.0,0.1419209791902613,8,0,0.0
ACTG2,2.0075862193466297e-05,0.00012340665206374252,0.6181818181818182,0.15407949174691535,11,0,0.0
MYL6,3.0027880445077595e-05,0.00012571424600316724,0.8181818181818182,0.1660966162017795,12,0,0.03
MYH2,0.0,9.629743707826616e-05,1.0,0.14218779938831472,8,0,0.0
MYH14,0.0009383995663303184,0.00018803791753312318,0.5294117647058824,0.1661480755111224,18,0,0.0
S100A4,0.0007098214695906725,7.071554261678431e-05,0.16666666666666666,0.18462919536234862,4,0,0.0
MYH6,6.879541411625745e-05,0.00015941500076980936,0.5128205128205128,0.14510115412673474,13,0,0.01
MYH11,3.0027880445077595e-05,0.00012571424600316724,0.8181818181818182,0.1660966162017795,12,0,0.03
MYL6B,3.0027880445077595e-05,0.00012571424600316724,0.8181818181818182,0.1660966162017795,12,0,0.03
MYH13,0.0,9.629743707826617e-05,1.0,0.14218779938831472,8,0,0.0
MYH1,0.0,9.629743707826617e-05,1.0,0.14218779938831472,8,0,0.0
CD163,0.00024030473360697304,7.36256435789029e-05,0.16666666666666666,0.16109362410285374,4,0,0.0
MYH10,0.0009383995663303184,0.00018803791753312318,0.5294117647058824,0.1661480755111224,18,0,0.0
MYH7,0.00018294653121103078,0.00019480834896495387,0.3904761904761905,0.1455091739479145,15,0,0.0
MYL9,3.0027880445077595e-05,0.00012571424600316724,0.8181818181818182,0.1660966162017795,12,0,0.03
ACTA2,2.0075862193466297e-05,0.00012340665206374252,0.6181818181818182,0.15407949174691535,11,0,0.0
MYL12B,0.0,8.914494240968382e-05,1.0,0.1419209791902613,8,0,0.0
TXN2,0.0001907169117647059,8.913657812194931e-05,0.3333333333333333,0.15016896420900647,3,0,0.0
MPST,9.535845588235295e-05,8.959622295788718e-05,0.0,0.12700959008358956,2,0,0.0
TXNIP,0.0005403327515742278,0.00012366425176399355,0.047619047619047616,0.17658237558063883,7,0,0.0
TXN,0.0006161328027297819,0.00014242340232142252,0.047619047619047616,0.16792164591580988,7,0,0.02
EIF3D,0.00016420477978436215,0.00013374573436841715,0.5925925925925926,0.17110210926189637,27,1,0.76
EIF3CL,3.558229660313111e-08,7.46101242682008e-05,0.9615384615384616,0.14431665087147472,13,0,0.0
RPS5,0.0009646109420311748,0.000353368688845946,0.51873165002936,0.1936794083991858,131,1,1.0
RACK1,0.009687893799744959,0.0003317630438184836,0.6362376237623762,0.20354314474578708,101,1,0.98
EIF3G,3.110048541243582e-05,0.00011666820216312178,0.6956521739130435,0.16541197939103275,23,0,0.0
EIF3K,6.34568791351429e-06,8.805944885603325e-05,0.8529411764705882,0.16113322646878997,17,0,0.0
EIF3E,6.385565631122961e-05,0.00012613236148852606,0.6920289855072463,0.16582115027469854,24,0,0.02
EIF2S3,0.0001259862788280377,0.00013386468284229492,0.4700854700854701,0.16398197089626956,27,1,0.71
RPS16,0.0007692907790884645,0.00035509773525219384,0.5124913254684247,0.1932669600308751,132,1,1.0
EIF3L,2.8818569200732335e-06,8.059758443958619e-05,0.9333333333333333,0.1594606536471428,15,0,0.01
EIF2S2,0.0002842648067501972,0.00016985025358650784,0.48292682926829267,0.1648987371001957,41,1,0.69
EIF3B,0.0006297364307952014,0.00018151161434178478,0.47560975609756095,0.17257876721731907,41,1,0.75
EIF4G1,0.0016300605738979095,0.0002806757216149356,0.2153846153846154,0.17084938082201115,26,1,0.03
RPS27,0.0004225565971642547,0.00024201372976001475,0.730201746461909,0.1890127337719449,82,1,1.0
EIF1AX,0.00015633435586545386,0.00011201022656807838,0.49673202614379086,0.1631610405482617,18,0,0.0
EIF3M,8.352110133342249e-06,8.553523606753715e-05,0.9238095238095239,0.1596851123659358,15,0,0.02
EIF3J,7.632794834417911e-05,0.00010963998309213561,0.7035573122529645,0.1701496227580733,23,0,0.0
EIF4A1,0.0006015974367317487,0.0002492555527181135,0.30153846153846153,0.1653053696413832,26,1,0.64
EIF5,0.00012463035849748523,0.00011236072841938148,0.6339869281045751,0.15876113305763115,18,0,0.0
FAU,0.0014741038189167459,0.0004041861158848338,0.5200412614205717,0.19097696335337502,117,1,1.0
EIF1,0.00025501838829655813,0.00014194194187761166,0.5652173913043478,0.17093849379954798,24,0,0.14
EIF3F,0.0017433988012767175,0.00011950347443266493,0.7631578947368421,0.15813551954274074,20,0,0.1
RPS28,0.0011030923625012375,0.0003399273823407523,0.5113110861142357,0.19390222598108015,127,1,1.0
EIF3I,4.9328549324762374e-05,0.00012355856628697146,0.7114624505928854,0.16402756703988433,23,0,0.03
EIF3A,0.00015002945496050922,0.00014960083259672855,0.5301587301587302,0.17102274145543736,36,1,0.56
EIF3H,0.000176746475709751,0.00013203562254893313,0.5507692307692308,0.16606388596183883,26,1,0.58
EIF3C,0.00018257716524504075,0.00014092186391938567,0.5632183908045977,0.17130582590958301,30,1,0.18
UPK3A,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
UPK1A,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
UPK1B,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
UPK2,0.0,0.00011486331265793704,1.0,0.0003446295232624928,3,0,0.0
ST13,0.0,5.858800767559909e-05,1.0,0.18404740487402974,4,0,0.03
HSPA8,0.012212397066929984,0.0005088616355232483,0.08461538461538462,0.20443900263463527,40,1,1.0
IL2RB,0.00013376705752996473,0.0001363545510319689,0.5555555555555556,0.16447575478231197,9,0,0.07
IL2RG,0.00024132657941498904,0.00023621704135772897,0.325,0.16574194821933022,16,0,0.04
RHOA,0.005669476985619335,0.000663348281836652,0.046370967741935484,0.1825947138707525,32,1,0.86
JAK3,0.0003231466639422545,0.00020594416952411865,0.3523809523809524,0.17316134150416534,15,0,0.03
JAK1,0.003332060373827657,0.0005233097158582602,0.12762762762762764,0.1804388529967394,37,1,0.87
IL2RA,0.00011225639623097124,0.00010705786646359854,0.6666666666666666,0.16806038064506426,7,0,0.0
IL2,0.0006705657420207557,0.0002734625542348421,0.2046783625730994,0.16737848771485644,19,0,0.04
JAK2,0.005093625881315118,0.0005374770269582717,0.08974358974358974,0.18874663790306526,40,1,0.99
IL15RA,3.282563025210084e-08,6.871874512803989e-05,0.8333333333333334,0.14425312811225122,4,0,0.0
